component_model_id,season,location,target,weight
FluX-ARLR,2012/20132019/2020,US National,Season peak week,0.010695655385533595
FluX-FluX_LSTM,2012/20132019/2020,US National,Season peak week,0.03197750102517294
LANL-DBMplus,2012/20132019/2020,US National,Season peak week,0.4558122549336688
Protea-Cheetah,2012/20132019/2020,US National,Season peak week,0.047129861874018984
Protea-Kudu,2012/20132019/2020,US National,Season peak week,0.013149946183770743
Protea-Springbok,2012/20132019/2020,US National,Season peak week,0.060157300524306324
ReichLab-KCDE_NB,2012/20132019/2020,US National,Season peak week,0.10000629036146928
UA-EpiCos,2012/20132019/2020,US National,Season peak week,0.017547109883726115
CU-BMA,2012/20132019/2020,US National,Season peak percentage,0.057542545264269516
FluOutlook-Mech,2012/20132019/2020,US National,Season peak percentage,0.02246171899123051
FluOutlook-MechAug,2012/20132019/2020,US National,Season peak percentage,0.02303714238390593
FluX-ARLR,2012/20132019/2020,US National,Season peak percentage,0.010176465403343066
FluX-FluX_LSTM,2012/20132019/2020,US National,Season peak percentage,0.023174011796500072
LANL-DBMplus,2012/20132019/2020,US National,Season peak percentage,0.4316484269613181
Protea-Cheetah,2012/20132019/2020,US National,Season peak percentage,0.030633410409631884
Protea-Kudu,2012/20132019/2020,US National,Season peak percentage,0.013041640187951025
Protea-Springbok,2012/20132019/2020,US National,Season peak percentage,0.17444747691455786
ReichLab-KCDE_NB,2012/20132019/2020,US National,Season peak percentage,0.18467391784273193
UA-EpiCos,2012/20132019/2020,US National,Season peak percentage,0.029163243844560077
CU-BMA,2012/20132019/2020,US National,1 wk ahead,0.02523958478153041
FluOutlook-Mech,2012/20132019/2020,US National,1 wk ahead,0.03428741503370645
FluOutlook-MechAug,2012/20132019/2020,US National,1 wk ahead,0.1271570244180417
FluX-ARLR,2012/20132019/2020,US National,1 wk ahead,0.04239962430597547
FluX-FluX_LSTM,2012/20132019/2020,US National,1 wk ahead,0.01816785290079125
LANL-DBMplus,2012/20132019/2020,US National,1 wk ahead,0.1552598489831628
Protea-Cheetah,2012/20132019/2020,US National,1 wk ahead,0.19726820228436065
Protea-Kudu,2012/20132019/2020,US National,1 wk ahead,0.016244428580675555
Protea-Springbok,2012/20132019/2020,US National,1 wk ahead,0.2269376219129746
ReichLab-KCDE_NB,2012/20132019/2020,US National,1 wk ahead,0.12284049536277644
UA-EpiCos,2012/20132019/2020,US National,1 wk ahead,0.03419790143600475
CU-BMA,2012/20132019/2020,US National,2 wk ahead,0.05212464876702281
FluOutlook-Mech,2012/20132019/2020,US National,2 wk ahead,0.02799656304117456
FluOutlook-MechAug,2012/20132019/2020,US National,2 wk ahead,0.12412800102637388
FluX-ARLR,2012/20132019/2020,US National,2 wk ahead,0.023793007377921404
FluX-FluX_LSTM,2012/20132019/2020,US National,2 wk ahead,0.02443105549759064
LANL-DBMplus,2012/20132019/2020,US National,2 wk ahead,0.0349240897622231
Protea-Cheetah,2012/20132019/2020,US National,2 wk ahead,0.1730245859201105
Protea-Kudu,2012/20132019/2020,US National,2 wk ahead,0.025024374885909237
Protea-Springbok,2012/20132019/2020,US National,2 wk ahead,0.2178671032680405
ReichLab-KCDE_NB,2012/20132019/2020,US National,2 wk ahead,0.25204542393364354
UA-EpiCos,2012/20132019/2020,US National,2 wk ahead,0.04464114651998979
CU-BMA,2012/20132019/2020,US National,3 wk ahead,0.04555814166383677
FluOutlook-Mech,2012/20132019/2020,US National,3 wk ahead,0.037202237872058744
FluOutlook-MechAug,2012/20132019/2020,US National,3 wk ahead,0.09668001567785194
FluX-ARLR,2012/20132019/2020,US National,3 wk ahead,0.022139103856300763
FluX-FluX_LSTM,2012/20132019/2020,US National,3 wk ahead,0.029253984977739563
LANL-DBMplus,2012/20132019/2020,US National,3 wk ahead,0.05638688600695945
Protea-Cheetah,2012/20132019/2020,US National,3 wk ahead,0.12118693777945985
Protea-Kudu,2012/20132019/2020,US National,3 wk ahead,0.029995282213448625
Protea-Springbok,2012/20132019/2020,US National,3 wk ahead,0.18299043233002543
ReichLab-KCDE_NB,2012/20132019/2020,US National,3 wk ahead,0.33660054861360783
UA-EpiCos,2012/20132019/2020,US National,3 wk ahead,0.042006429008710995
CU-BMA,2012/20132019/2020,US National,4 wk ahead,0.04177944296835193
FluOutlook-Mech,2012/20132019/2020,US National,4 wk ahead,0.04298266995240701
FluOutlook-MechAug,2012/20132019/2020,US National,4 wk ahead,0.08025732474367277
FluX-ARLR,2012/20132019/2020,US National,4 wk ahead,0.018499303853595737
FluX-FluX_LSTM,2012/20132019/2020,US National,4 wk ahead,0.03155839059732224
LANL-DBMplus,2012/20132019/2020,US National,4 wk ahead,0.05436097858088476
Protea-Cheetah,2012/20132019/2020,US National,4 wk ahead,0.09187655294909314
Protea-Kudu,2012/20132019/2020,US National,4 wk ahead,0.034317402910455756
Protea-Springbok,2012/20132019/2020,US National,4 wk ahead,0.15106058409568987
ReichLab-KCDE_NB,2012/20132019/2020,US National,4 wk ahead,0.4197095001456714
UA-EpiCos,2012/20132019/2020,US National,4 wk ahead,0.03359784920285538
CU-BMA,2012/20132019/2020,HHS Region 1,Season onset,0.0507763743855563
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,Season onset,0.025017852157193446
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,Season onset,0.024941583994757634
FluX-ARLR,2012/20132019/2020,HHS Region 1,Season onset,0.009383116393388914
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,Season onset,0.05651089847122786
LANL-DBMplus,2012/20132019/2020,HHS Region 1,Season onset,0.1597939579403874
Protea-Cheetah,2012/20132019/2020,HHS Region 1,Season onset,0.17456416222007057
Protea-Kudu,2012/20132019/2020,HHS Region 1,Season onset,0.011169596117885462
Protea-Springbok,2012/20132019/2020,HHS Region 1,Season onset,0.4645199885334147
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,Season onset,0.008494727094844615
UA-EpiCos,2012/20132019/2020,HHS Region 1,Season onset,0.014827742691273191
CU-BMA,2012/20132019/2020,HHS Region 1,Season peak week,0.04434125173670174
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,Season peak week,0.021507602967029613
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,Season peak week,0.02507923471895058
FluX-ARLR,2012/20132019/2020,HHS Region 1,Season peak week,0.01063386897318813
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,Season peak week,0.05448641415584975
LANL-DBMplus,2012/20132019/2020,HHS Region 1,Season peak week,0.3373204029835281
Protea-Cheetah,2012/20132019/2020,HHS Region 1,Season peak week,0.14303319448467586
Protea-Kudu,2012/20132019/2020,HHS Region 1,Season peak week,0.016480463800667294
Protea-Springbok,2012/20132019/2020,HHS Region 1,Season peak week,0.2977743151787597
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,Season peak week,0.029593404190215566
UA-EpiCos,2012/20132019/2020,HHS Region 1,Season peak week,0.019749846810433597
CU-BMA,2012/20132019/2020,HHS Region 1,Season peak percentage,0.31702361768170895
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,Season peak percentage,0.06706538878054977
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,Season peak percentage,0.0652931660535735
FluX-ARLR,2012/20132019/2020,HHS Region 1,Season peak percentage,0.01067328817223756
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,Season peak percentage,0.02843898964603241
LANL-DBMplus,2012/20132019/2020,HHS Region 1,Season peak percentage,0.2990986185182008
Protea-Cheetah,2012/20132019/2020,HHS Region 1,Season peak percentage,0.03136404948734984
Protea-Kudu,2012/20132019/2020,HHS Region 1,Season peak percentage,0.014715377679127182
Protea-Springbok,2012/20132019/2020,HHS Region 1,Season peak percentage,0.09672280070745419
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,Season peak percentage,0.016170036165268846
UA-EpiCos,2012/20132019/2020,HHS Region 1,Season peak percentage,0.05343466710849715
CU-BMA,2012/20132019/2020,HHS Region 1,1 wk ahead,0.027573618634863052
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,1 wk ahead,0.08312477576660479
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,1 wk ahead,0.14331326718186294
FluX-ARLR,2012/20132019/2020,HHS Region 1,1 wk ahead,0.01993156295958442
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,1 wk ahead,0.02195524375642256
LANL-DBMplus,2012/20132019/2020,HHS Region 1,1 wk ahead,0.2495352347095866
Protea-Cheetah,2012/20132019/2020,HHS Region 1,1 wk ahead,0.17086972793859811
Protea-Kudu,2012/20132019/2020,HHS Region 1,1 wk ahead,0.016367459411237035
Protea-Springbok,2012/20132019/2020,HHS Region 1,1 wk ahead,0.19559288812188022
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,1 wk ahead,0.014605592147247418
UA-EpiCos,2012/20132019/2020,HHS Region 1,1 wk ahead,0.05713062937211304
CU-BMA,2012/20132019/2020,HHS Region 1,2 wk ahead,0.03808853860887038
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,2 wk ahead,0.05906191398861472
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,2 wk ahead,0.1316442984946488
FluX-ARLR,2012/20132019/2020,HHS Region 1,2 wk ahead,0.021622358058917844
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,2 wk ahead,0.026866940419494823
LANL-DBMplus,2012/20132019/2020,HHS Region 1,2 wk ahead,0.13091283450381805
Protea-Cheetah,2012/20132019/2020,HHS Region 1,2 wk ahead,0.18043339931019559
Protea-Kudu,2012/20132019/2020,HHS Region 1,2 wk ahead,0.018353391204657316
Protea-Springbok,2012/20132019/2020,HHS Region 1,2 wk ahead,0.32352042174922974
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,2 wk ahead,0.029600835029631276
UA-EpiCos,2012/20132019/2020,HHS Region 1,2 wk ahead,0.03989506863192152
CU-BMA,2012/20132019/2020,HHS Region 1,3 wk ahead,0.051563912137637634
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,3 wk ahead,0.05201792857800419
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,3 wk ahead,0.11182427954805592
FluX-ARLR,2012/20132019/2020,HHS Region 1,3 wk ahead,0.02349934850637621
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,3 wk ahead,0.02984535550511322
LANL-DBMplus,2012/20132019/2020,HHS Region 1,3 wk ahead,0.10016776571251038
Protea-Cheetah,2012/20132019/2020,HHS Region 1,3 wk ahead,0.1483790335230449
Protea-Kudu,2012/20132019/2020,HHS Region 1,3 wk ahead,0.023992845850689646
Protea-Springbok,2012/20132019/2020,HHS Region 1,3 wk ahead,0.368332605214528
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,3 wk ahead,0.047689593772065074
UA-EpiCos,2012/20132019/2020,HHS Region 1,3 wk ahead,0.042687331651974934
CU-BMA,2012/20132019/2020,HHS Region 1,4 wk ahead,0.04920108282903126
FluOutlook-Mech,2012/20132019/2020,HHS Region 1,4 wk ahead,0.05091597104269867
FluOutlook-MechAug,2012/20132019/2020,HHS Region 1,4 wk ahead,0.0836207286649404
FluX-ARLR,2012/20132019/2020,HHS Region 1,4 wk ahead,0.024447242757728176
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 1,4 wk ahead,0.03244444254289298
LANL-DBMplus,2012/20132019/2020,HHS Region 1,4 wk ahead,0.05753913289716831
Protea-Cheetah,2012/20132019/2020,HHS Region 1,4 wk ahead,0.14671346140567443
Protea-Kudu,2012/20132019/2020,HHS Region 1,4 wk ahead,0.03101522382607454
Protea-Springbok,2012/20132019/2020,HHS Region 1,4 wk ahead,0.4314882514709453
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 1,4 wk ahead,0.05403998126764506
UA-EpiCos,2012/20132019/2020,HHS Region 1,4 wk ahead,0.03857448129520066
CU-BMA,2012/20132019/2020,HHS Region 2,Season onset,0.13061643070133944
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,Season onset,0.02539029215447074
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,Season onset,0.02103404076680738
FluX-ARLR,2012/20132019/2020,HHS Region 2,Season onset,0.010645296159949568
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,Season onset,0.07633301250920806
LANL-DBMplus,2012/20132019/2020,HHS Region 2,Season onset,0.0950798849763445
Protea-Cheetah,2012/20132019/2020,HHS Region 2,Season onset,0.15039793530665058
Protea-Kudu,2012/20132019/2020,HHS Region 2,Season onset,0.012115282675219753
Protea-Springbok,2012/20132019/2020,HHS Region 2,Season onset,0.4047697221942761
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,Season onset,0.05864099517149021
UA-EpiCos,2012/20132019/2020,HHS Region 2,Season onset,0.014977107384243732
CU-BMA,2012/20132019/2020,HHS Region 2,Season peak week,0.03211329689150316
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,Season peak week,0.029717920881508708
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,Season peak week,0.028581246678600545
FluX-ARLR,2012/20132019/2020,HHS Region 2,Season peak week,0.015473996590007711
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,Season peak week,0.016271868088795303
LANL-DBMplus,2012/20132019/2020,HHS Region 2,Season peak week,0.28499792871417645
Protea-Cheetah,2012/20132019/2020,HHS Region 2,Season peak week,0.14257205117985453
Protea-Kudu,2012/20132019/2020,HHS Region 2,Season peak week,0.02274298990726046
Protea-Springbok,2012/20132019/2020,HHS Region 2,Season peak week,0.39484797620659073
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,Season peak week,0.01902308604239626
UA-EpiCos,2012/20132019/2020,HHS Region 2,Season peak week,0.013657638819305975
CU-BMA,2012/20132019/2020,HHS Region 2,Season peak percentage,0.06726721389697024
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,Season peak percentage,0.1568647410028509
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,Season peak percentage,0.17581048771167776
FluX-ARLR,2012/20132019/2020,HHS Region 2,Season peak percentage,0.019467570797041655
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,Season peak percentage,0.0316304119833929
LANL-DBMplus,2012/20132019/2020,HHS Region 2,Season peak percentage,0.19455555954474607
Protea-Cheetah,2012/20132019/2020,HHS Region 2,Season peak percentage,0.04434148773677774
Protea-Kudu,2012/20132019/2020,HHS Region 2,Season peak percentage,0.018948879517699795
Protea-Springbok,2012/20132019/2020,HHS Region 2,Season peak percentage,0.24757013979286976
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,Season peak percentage,0.012551623153181013
UA-EpiCos,2012/20132019/2020,HHS Region 2,Season peak percentage,0.030991884862792255
CU-BMA,2012/20132019/2020,HHS Region 2,1 wk ahead,0.03733132494490506
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,1 wk ahead,0.08585581543535528
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,1 wk ahead,0.08495364603322356
FluX-ARLR,2012/20132019/2020,HHS Region 2,1 wk ahead,0.041278672614851776
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,1 wk ahead,0.045759718207223764
LANL-DBMplus,2012/20132019/2020,HHS Region 2,1 wk ahead,0.29172527750156246
Protea-Cheetah,2012/20132019/2020,HHS Region 2,1 wk ahead,0.1383007820643768
Protea-Kudu,2012/20132019/2020,HHS Region 2,1 wk ahead,0.016253220988312285
Protea-Springbok,2012/20132019/2020,HHS Region 2,1 wk ahead,0.14451362639276974
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,1 wk ahead,0.029874132739383937
UA-EpiCos,2012/20132019/2020,HHS Region 2,1 wk ahead,0.08415378307803538
CU-BMA,2012/20132019/2020,HHS Region 2,2 wk ahead,0.052255268706421464
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,2 wk ahead,0.0657502861906096
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,2 wk ahead,0.10844339609814625
FluX-ARLR,2012/20132019/2020,HHS Region 2,2 wk ahead,0.03446873224947915
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,2 wk ahead,0.0577749635539067
LANL-DBMplus,2012/20132019/2020,HHS Region 2,2 wk ahead,0.13053689910201244
Protea-Cheetah,2012/20132019/2020,HHS Region 2,2 wk ahead,0.18307264027926068
Protea-Kudu,2012/20132019/2020,HHS Region 2,2 wk ahead,0.017217998859886886
Protea-Springbok,2012/20132019/2020,HHS Region 2,2 wk ahead,0.2598813286085342
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,2 wk ahead,0.03163743253822771
UA-EpiCos,2012/20132019/2020,HHS Region 2,2 wk ahead,0.05896105381351497
CU-BMA,2012/20132019/2020,HHS Region 2,3 wk ahead,0.054248887666245554
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,3 wk ahead,0.052200843590232394
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,3 wk ahead,0.10580769436736713
FluX-ARLR,2012/20132019/2020,HHS Region 2,3 wk ahead,0.0401297627718216
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,3 wk ahead,0.07373964936356293
LANL-DBMplus,2012/20132019/2020,HHS Region 2,3 wk ahead,0.1475405360835125
Protea-Cheetah,2012/20132019/2020,HHS Region 2,3 wk ahead,0.13236227059961778
Protea-Kudu,2012/20132019/2020,HHS Region 2,3 wk ahead,0.019820964820499404
Protea-Springbok,2012/20132019/2020,HHS Region 2,3 wk ahead,0.27523476868693636
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,3 wk ahead,0.03513543514577957
UA-EpiCos,2012/20132019/2020,HHS Region 2,3 wk ahead,0.06377918690442458
CU-BMA,2012/20132019/2020,HHS Region 2,4 wk ahead,0.04356562040776286
FluOutlook-Mech,2012/20132019/2020,HHS Region 2,4 wk ahead,0.05508843602366324
FluOutlook-MechAug,2012/20132019/2020,HHS Region 2,4 wk ahead,0.06163370189538557
FluX-ARLR,2012/20132019/2020,HHS Region 2,4 wk ahead,0.04041847785276571
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 2,4 wk ahead,0.09142204822184641
LANL-DBMplus,2012/20132019/2020,HHS Region 2,4 wk ahead,0.11268131454989777
Protea-Cheetah,2012/20132019/2020,HHS Region 2,4 wk ahead,0.1148170777284712
Protea-Kudu,2012/20132019/2020,HHS Region 2,4 wk ahead,0.02301448289886696
Protea-Springbok,2012/20132019/2020,HHS Region 2,4 wk ahead,0.35270332939274046
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 2,4 wk ahead,0.04279049626136604
UA-EpiCos,2012/20132019/2020,HHS Region 2,4 wk ahead,0.06186501476723376
CU-BMA,2012/20132019/2020,HHS Region 3,Season onset,0.13813520176302418
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,Season onset,0.02213992351450623
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,Season onset,0.02200639628974342
FluX-ARLR,2012/20132019/2020,HHS Region 3,Season onset,0.009089503010338423
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,Season onset,0.043850540070531914
LANL-DBMplus,2012/20132019/2020,HHS Region 3,Season onset,0.2878744255931622
Protea-Cheetah,2012/20132019/2020,HHS Region 3,Season onset,0.12077193587616256
Protea-Kudu,2012/20132019/2020,HHS Region 3,Season onset,0.009493309716607716
Protea-Springbok,2012/20132019/2020,HHS Region 3,Season onset,0.3156268421180886
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,Season onset,0.01304929984924199
UA-EpiCos,2012/20132019/2020,HHS Region 3,Season onset,0.01796262219859272
CU-BMA,2012/20132019/2020,HHS Region 3,Season peak week,0.13315661673888446
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,Season peak week,0.057932075789604395
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,Season peak week,0.0616968468909279
FluX-ARLR,2012/20132019/2020,HHS Region 3,Season peak week,0.010547461236838281
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,Season peak week,0.024956097331692385
LANL-DBMplus,2012/20132019/2020,HHS Region 3,Season peak week,0.5032271844426691
Protea-Cheetah,2012/20132019/2020,HHS Region 3,Season peak week,0.07717449011101399
Protea-Kudu,2012/20132019/2020,HHS Region 3,Season peak week,0.01378859805767768
Protea-Springbok,2012/20132019/2020,HHS Region 3,Season peak week,0.08017489580045631
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,Season peak week,0.021565117133215583
UA-EpiCos,2012/20132019/2020,HHS Region 3,Season peak week,0.015780616467019858
CU-BMA,2012/20132019/2020,HHS Region 3,Season peak percentage,0.04768878584602772
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,Season peak percentage,0.019852284245527946
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,Season peak percentage,0.026153415382217486
FluX-ARLR,2012/20132019/2020,HHS Region 3,Season peak percentage,0.012578629226956689
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,Season peak percentage,0.02561414819832047
LANL-DBMplus,2012/20132019/2020,HHS Region 3,Season peak percentage,0.39710718694706676
Protea-Cheetah,2012/20132019/2020,HHS Region 3,Season peak percentage,0.078974901530847
Protea-Kudu,2012/20132019/2020,HHS Region 3,Season peak percentage,0.02189222366043246
Protea-Springbok,2012/20132019/2020,HHS Region 3,Season peak percentage,0.27656000691549476
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,Season peak percentage,0.043547524759756734
UA-EpiCos,2012/20132019/2020,HHS Region 3,Season peak percentage,0.050030893287352086
CU-BMA,2012/20132019/2020,HHS Region 3,1 wk ahead,0.02711375142674585
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,1 wk ahead,0.09596853927378685
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,1 wk ahead,0.13522915887861484
FluX-ARLR,2012/20132019/2020,HHS Region 3,1 wk ahead,0.023316072655200467
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,1 wk ahead,0.025247528409891907
LANL-DBMplus,2012/20132019/2020,HHS Region 3,1 wk ahead,0.2318189508071707
Protea-Cheetah,2012/20132019/2020,HHS Region 3,1 wk ahead,0.1473623567134913
Protea-Kudu,2012/20132019/2020,HHS Region 3,1 wk ahead,0.017735234171760424
Protea-Springbok,2012/20132019/2020,HHS Region 3,1 wk ahead,0.16104367152727242
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,1 wk ahead,0.06540473854656906
UA-EpiCos,2012/20132019/2020,HHS Region 3,1 wk ahead,0.0697599975894961
CU-BMA,2012/20132019/2020,HHS Region 3,2 wk ahead,0.03344754773572333
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,2 wk ahead,0.07887845383331989
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,2 wk ahead,0.13825868121489096
FluX-ARLR,2012/20132019/2020,HHS Region 3,2 wk ahead,0.020185931661386353
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,2 wk ahead,0.034041266797473796
LANL-DBMplus,2012/20132019/2020,HHS Region 3,2 wk ahead,0.12574856274671706
Protea-Cheetah,2012/20132019/2020,HHS Region 3,2 wk ahead,0.15016711737753805
Protea-Kudu,2012/20132019/2020,HHS Region 3,2 wk ahead,0.02786548517879554
Protea-Springbok,2012/20132019/2020,HHS Region 3,2 wk ahead,0.20252713647193274
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,2 wk ahead,0.10824214768543591
UA-EpiCos,2012/20132019/2020,HHS Region 3,2 wk ahead,0.08063766929678633
CU-BMA,2012/20132019/2020,HHS Region 3,3 wk ahead,0.05180054001252974
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,3 wk ahead,0.05137499613092852
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,3 wk ahead,0.13446654278382064
FluX-ARLR,2012/20132019/2020,HHS Region 3,3 wk ahead,0.018314186964756236
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,3 wk ahead,0.044098747838966786
LANL-DBMplus,2012/20132019/2020,HHS Region 3,3 wk ahead,0.09426823962444712
Protea-Cheetah,2012/20132019/2020,HHS Region 3,3 wk ahead,0.14354225878678545
Protea-Kudu,2012/20132019/2020,HHS Region 3,3 wk ahead,0.04000363757785352
Protea-Springbok,2012/20132019/2020,HHS Region 3,3 wk ahead,0.2074626631223588
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,3 wk ahead,0.16307612866197072
UA-EpiCos,2012/20132019/2020,HHS Region 3,3 wk ahead,0.051592058495582495
CU-BMA,2012/20132019/2020,HHS Region 3,4 wk ahead,0.030533506695970984
FluOutlook-Mech,2012/20132019/2020,HHS Region 3,4 wk ahead,0.05805318370007146
FluOutlook-MechAug,2012/20132019/2020,HHS Region 3,4 wk ahead,0.08053868400807698
FluX-ARLR,2012/20132019/2020,HHS Region 3,4 wk ahead,0.017772068861304217
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 3,4 wk ahead,0.04931393352129816
LANL-DBMplus,2012/20132019/2020,HHS Region 3,4 wk ahead,0.06543566197030602
Protea-Cheetah,2012/20132019/2020,HHS Region 3,4 wk ahead,0.1492393799826932
Protea-Kudu,2012/20132019/2020,HHS Region 3,4 wk ahead,0.05916607959015307
Protea-Springbok,2012/20132019/2020,HHS Region 3,4 wk ahead,0.2075490613484377
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 3,4 wk ahead,0.20465180040125672
UA-EpiCos,2012/20132019/2020,HHS Region 3,4 wk ahead,0.07774663992043156
CU-BMA,2012/20132019/2020,HHS Region 4,Season onset,0.23797412376786015
FluOutlook-Mech,2012/20132019/2020,HHS Region 4,Season onset,0.0317155120076695
FluOutlook-MechAug,2012/20132019/2020,HHS Region 4,Season onset,0.04180300102586864
FluX-ARLR,2012/20132019/2020,HHS Region 4,Season onset,0.010533884160544618
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 4,Season onset,0.10701643501303192
LANL-DBMplus,2012/20132019/2020,HHS Region 4,Season onset,0.06485304396701733
Protea-Cheetah,2012/20132019/2020,HHS Region 4,Season onset,0.13619524576230768
Protea-Kudu,2012/20132019/2020,HHS Region 4,Season onset,0.016400347416395678
Protea-Springbok,2012/20132019/2020,HHS Region 4,Season onset,0.28274717395774096
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 4,Season onset,0.044004427632141165
UA-EpiCos,2012/20132019/2020,HHS Region 4,Season onset,0.02675680528942251
CU-BMA,2012/20132019/2020,HHS Region 4,Season peak week,0.09925019287395262
FluOutlook-Mech,2012/20132019/2020,HHS Region 4,Season peak week,0.03204875857814147
FluOutlook-MechAug,2012/20132019/2020,HHS Region 4,Season peak week,0.047014537918431576
FluX-ARLR,2012/20132019/2020,HHS Region 4,Season peak week,0.010145334637428421
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 4,Season peak week,0.026421869465077772
LANL-DBMplus,2012/20132019/2020,HHS Region 4,Season peak week,0.5653359459431762
Protea-Cheetah,2012/20132019/2020,HHS Region 4,Season peak week,0.08305065207342455
Protea-Kudu,2012/20132019/2020,HHS Region 4,Season peak week,0.015120762880599405
Protea-Springbok,2012/20132019/2020,HHS Region 4,Season peak week,0.07558369123833686
ReichLab-KCDE_NB,2012/20132019/2020,HHS Region 4,Season peak week,0.031993993734642706
UA-EpiCos,2012/20132019/2020,HHS Region 4,Season peak week,0.014034260656788427
CU-BMA,2012/20132019/2020,HHS Region 4,Season peak percentage,0.16078209851387606
FluOutlook-Mech,2012/20132019/2020,HHS Region 4,Season peak percentage,0.05844763577522445
FluOutlook-MechAug,2012/20132019/2020,HHS Region 4,Season peak percentage,0.045571725806503274
FluX-ARLR,2012/20132019/2020,HHS Region 4,Season peak percentage,0.01330417285810765
FluX-FluX_LSTM,2012/20132019/2020,HHS Region 4,Season peak percentage,0.022173259985265936
