component_model_id,season,location,target,weight
CU-RHF_SEIRS,2010/2011,HHS Region 8,Season peak percentage,0.005105560350413912
CU-RHF_SIRS,2010/2011,HHS Region 8,Season peak percentage,0.005236572972845994
Delphi-BasisRegression,2010/2011,HHS Region 8,Season peak percentage,0.01539778717521702
Delphi-DeltaDensity1,2010/2011,HHS Region 8,Season peak percentage,0.06855349022221781
Delphi-DeltaDensity2,2010/2011,HHS Region 8,Season peak percentage,0.012013285696480644
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,Season peak percentage,0.004653590426389531
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,Season peak percentage,0.00396979035117701
Delphi-Uniform,2010/2011,HHS Region 8,Season peak percentage,0.003684321244603185
FluOutlook-Mech,2010/2011,HHS Region 8,Season peak percentage,0.008343521509238698
FluOutlook-MechAug,2010/2011,HHS Region 8,Season peak percentage,0.006980790300050965
FluX-ARLR,2010/2011,HHS Region 8,Season peak percentage,0.003684321244603185
FluX-FluX_LSTM,2010/2011,HHS Region 8,Season peak percentage,0.004933504096376071
LANL-DBMplus,2010/2011,HHS Region 8,Season peak percentage,0.7428971184123786
Protea-Cheetah,2010/2011,HHS Region 8,Season peak percentage,0.006827391074442466
Protea-Kudu,2010/2011,HHS Region 8,Season peak percentage,0.004565759929608208
Protea-Springbok,2010/2011,HHS Region 8,Season peak percentage,0.015694212843820658
ReichLab-KCDE_NB,2010/2011,HHS Region 8,Season peak percentage,0.004096841945128883
ReichLab-KCDE_PHB,2010/2011,HHS Region 8,Season peak percentage,0.004335726997295492
ReichLab-KDE,2010/2011,HHS Region 8,Season peak percentage,0.004250760175463884
ReichLab-SARIMA1,2010/2011,HHS Region 8,Season peak percentage,0.006589633564063803
ReichLab-SARIMA2,2010/2011,HHS Region 8,Season peak percentage,0.006244337425832834
UA-EpiCos,2010/2011,HHS Region 8,Season peak percentage,0.019739684320274262
CU-BMA,2010/2011,HHS Region 8,1 wk ahead,0.008100433460985004
CU-EAKFC_SEIRS,2010/2011,HHS Region 8,1 wk ahead,0.014237051916889662
CU-EAKFC_SIRS,2010/2011,HHS Region 8,1 wk ahead,0.01400216133089667
CU-EKF_SEIRS,2010/2011,HHS Region 8,1 wk ahead,0.014271033015303863
CU-EKF_SIRS,2010/2011,HHS Region 8,1 wk ahead,0.013979435299365493
CU-RHF_SEIRS,2010/2011,HHS Region 8,1 wk ahead,0.014115764679950626
CU-RHF_SIRS,2010/2011,HHS Region 8,1 wk ahead,0.013888858049685803
Delphi-BasisRegression,2010/2011,HHS Region 8,1 wk ahead,0.029996202695072274
Delphi-DeltaDensity1,2010/2011,HHS Region 8,1 wk ahead,0.23920930260804407
Delphi-DeltaDensity2,2010/2011,HHS Region 8,1 wk ahead,0.03623383036210937
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,1 wk ahead,0.005168286542152496
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,1 wk ahead,0.004018116421491349
Delphi-Uniform,2010/2011,HHS Region 8,1 wk ahead,0.0035666781085147503
FluOutlook-Mech,2010/2011,HHS Region 8,1 wk ahead,0.2101782906159008
FluOutlook-MechAug,2010/2011,HHS Region 8,1 wk ahead,0.031264497232231105
FluX-ARLR,2010/2011,HHS Region 8,1 wk ahead,0.005602958043083641
FluX-FluX_LSTM,2010/2011,HHS Region 8,1 wk ahead,0.005845738070202386
LANL-DBMplus,2010/2011,HHS Region 8,1 wk ahead,0.2598704591169073
Protea-Cheetah,2010/2011,HHS Region 8,1 wk ahead,0.017567379410344777
Protea-Kudu,2010/2011,HHS Region 8,1 wk ahead,0.004347718628650747
Protea-Springbok,2010/2011,HHS Region 8,1 wk ahead,0.020082754168855122
ReichLab-KCDE_NB,2010/2011,HHS Region 8,1 wk ahead,0.004730968915118862
ReichLab-KCDE_PHB,2010/2011,HHS Region 8,1 wk ahead,0.0047450737539395495
ReichLab-KDE,2010/2011,HHS Region 8,1 wk ahead,0.00400725660000715
ReichLab-SARIMA1,2010/2011,HHS Region 8,1 wk ahead,0.0053504430792675455
ReichLab-SARIMA2,2010/2011,HHS Region 8,1 wk ahead,0.0051697233073686975
UA-EpiCos,2010/2011,HHS Region 8,1 wk ahead,0.010449584567660718
CU-BMA,2010/2011,HHS Region 8,2 wk ahead,0.018876425456450782
CU-EAKFC_SEIRS,2010/2011,HHS Region 8,2 wk ahead,0.023133914486690135
CU-EAKFC_SIRS,2010/2011,HHS Region 8,2 wk ahead,0.010988866110419836
CU-EKF_SEIRS,2010/2011,HHS Region 8,2 wk ahead,0.01075866111616647
CU-EKF_SIRS,2010/2011,HHS Region 8,2 wk ahead,0.007417029901657698
CU-RHF_SEIRS,2010/2011,HHS Region 8,2 wk ahead,0.009398012123676133
CU-RHF_SIRS,2010/2011,HHS Region 8,2 wk ahead,0.008037904586145
Delphi-BasisRegression,2010/2011,HHS Region 8,2 wk ahead,0.008479077711738992
Delphi-DeltaDensity1,2010/2011,HHS Region 8,2 wk ahead,0.3569775068357401
Delphi-DeltaDensity2,2010/2011,HHS Region 8,2 wk ahead,0.011843700620607451
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,2 wk ahead,0.004224551389642507
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,2 wk ahead,0.004246672157708806
Delphi-Uniform,2010/2011,HHS Region 8,2 wk ahead,0.0036501947384383784
FluOutlook-Mech,2010/2011,HHS Region 8,2 wk ahead,0.18285256557515586
FluOutlook-MechAug,2010/2011,HHS Region 8,2 wk ahead,0.19006774433182416
FluX-ARLR,2010/2011,HHS Region 8,2 wk ahead,0.0054809467636662695
FluX-FluX_LSTM,2010/2011,HHS Region 8,2 wk ahead,0.005655523329268882
LANL-DBMplus,2010/2011,HHS Region 8,2 wk ahead,0.076051167639685
Protea-Cheetah,2010/2011,HHS Region 8,2 wk ahead,0.00894088829921561
Protea-Kudu,2010/2011,HHS Region 8,2 wk ahead,0.0047663885663127
Protea-Springbok,2010/2011,HHS Region 8,2 wk ahead,0.009887182941883996
ReichLab-KCDE_NB,2010/2011,HHS Region 8,2 wk ahead,0.005322945682677718
ReichLab-KCDE_PHB,2010/2011,HHS Region 8,2 wk ahead,0.005311541964575068
ReichLab-KDE,2010/2011,HHS Region 8,2 wk ahead,0.004179616321282726
ReichLab-SARIMA1,2010/2011,HHS Region 8,2 wk ahead,0.0051096910621741065
ReichLab-SARIMA2,2010/2011,HHS Region 8,2 wk ahead,0.0053496896714406664
UA-EpiCos,2010/2011,HHS Region 8,2 wk ahead,0.012991590615755173
CU-BMA,2010/2011,HHS Region 8,3 wk ahead,0.05745703815683651
CU-EAKFC_SEIRS,2010/2011,HHS Region 8,3 wk ahead,0.018514938701713786
CU-EAKFC_SIRS,2010/2011,HHS Region 8,3 wk ahead,0.010528371014222423
CU-EKF_SEIRS,2010/2011,HHS Region 8,3 wk ahead,0.009218994300554353
CU-EKF_SIRS,2010/2011,HHS Region 8,3 wk ahead,0.007249266191099202
CU-RHF_SEIRS,2010/2011,HHS Region 8,3 wk ahead,0.009526590983423544
CU-RHF_SIRS,2010/2011,HHS Region 8,3 wk ahead,0.008963590187138023
Delphi-BasisRegression,2010/2011,HHS Region 8,3 wk ahead,0.011006583887280073
Delphi-DeltaDensity1,2010/2011,HHS Region 8,3 wk ahead,0.2535609128870443
Delphi-DeltaDensity2,2010/2011,HHS Region 8,3 wk ahead,0.032685289856356124
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,3 wk ahead,0.0045809751843218375
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,3 wk ahead,0.004607762338147147
Delphi-Uniform,2010/2011,HHS Region 8,3 wk ahead,0.0037225311701313984
FluOutlook-Mech,2010/2011,HHS Region 8,3 wk ahead,0.231068087114226
FluOutlook-MechAug,2010/2011,HHS Region 8,3 wk ahead,0.15303077129224749
FluX-ARLR,2010/2011,HHS Region 8,3 wk ahead,0.0054525523835559754
FluX-FluX_LSTM,2010/2011,HHS Region 8,3 wk ahead,0.006040903611477714
LANL-DBMplus,2010/2011,HHS Region 8,3 wk ahead,0.1120264822637973
Protea-Cheetah,2010/2011,HHS Region 8,3 wk ahead,0.009315869178142403
Protea-Kudu,2010/2011,HHS Region 8,3 wk ahead,0.005402232074878593
Protea-Springbok,2010/2011,HHS Region 8,3 wk ahead,0.01075781773027675
ReichLab-KCDE_NB,2010/2011,HHS Region 8,3 wk ahead,0.006134401437353605
ReichLab-KCDE_PHB,2010/2011,HHS Region 8,3 wk ahead,0.006125916602348555
ReichLab-KDE,2010/2011,HHS Region 8,3 wk ahead,0.004481406099427823
ReichLab-SARIMA1,2010/2011,HHS Region 8,3 wk ahead,0.005073034300514383
ReichLab-SARIMA2,2010/2011,HHS Region 8,3 wk ahead,0.005612000355442836
UA-EpiCos,2010/2011,HHS Region 8,3 wk ahead,0.007855680698041673
CU-BMA,2010/2011,HHS Region 8,4 wk ahead,0.07897773725233198
CU-EAKFC_SEIRS,2010/2011,HHS Region 8,4 wk ahead,0.009098917701756548
CU-EAKFC_SIRS,2010/2011,HHS Region 8,4 wk ahead,0.008350691636456171
CU-EKF_SEIRS,2010/2011,HHS Region 8,4 wk ahead,0.007402567419802538
CU-EKF_SIRS,2010/2011,HHS Region 8,4 wk ahead,0.006622928665321919
CU-RHF_SEIRS,2010/2011,HHS Region 8,4 wk ahead,0.008160614612033117
CU-RHF_SIRS,2010/2011,HHS Region 8,4 wk ahead,0.007700394540755547
Delphi-BasisRegression,2010/2011,HHS Region 8,4 wk ahead,0.011709145004425199
Delphi-DeltaDensity1,2010/2011,HHS Region 8,4 wk ahead,0.2754854115225469
Delphi-DeltaDensity2,2010/2011,HHS Region 8,4 wk ahead,0.008831567222449389
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,4 wk ahead,0.0049668034876171495
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,4 wk ahead,0.004995597764098418
Delphi-Uniform,2010/2011,HHS Region 8,4 wk ahead,0.003805048171453768
FluOutlook-Mech,2010/2011,HHS Region 8,4 wk ahead,0.2174673473685418
FluOutlook-MechAug,2010/2011,HHS Region 8,4 wk ahead,0.18801628685015018
FluX-ARLR,2010/2011,HHS Region 8,4 wk ahead,0.005850914493086658
FluX-FluX_LSTM,2010/2011,HHS Region 8,4 wk ahead,0.005960734960196406
LANL-DBMplus,2010/2011,HHS Region 8,4 wk ahead,0.08556781807845663
Protea-Cheetah,2010/2011,HHS Region 8,4 wk ahead,0.008540954864932785
Protea-Kudu,2010/2011,HHS Region 8,4 wk ahead,0.006338786393078543
Protea-Springbok,2010/2011,HHS Region 8,4 wk ahead,0.009175538820660913
ReichLab-KCDE_NB,2010/2011,HHS Region 8,4 wk ahead,0.007379187309941904
ReichLab-KCDE_PHB,2010/2011,HHS Region 8,4 wk ahead,0.007401040007546916
ReichLab-KDE,2010/2011,HHS Region 8,4 wk ahead,0.004773823148610122
ReichLab-SARIMA1,2010/2011,HHS Region 8,4 wk ahead,0.005054246566682452
ReichLab-SARIMA2,2010/2011,HHS Region 8,4 wk ahead,0.0057711079002354445
UA-EpiCos,2010/2011,HHS Region 8,4 wk ahead,0.006594788236830694
CU-BMA,2010/2011,HHS Region 9,Season onset,0.009219062378571901
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,Season onset,0.011044896844741482
CU-EAKFC_SIRS,2010/2011,HHS Region 9,Season onset,0.007655283404633825
CU-EKF_SEIRS,2010/2011,HHS Region 9,Season onset,0.015478542198898307
CU-EKF_SIRS,2010/2011,HHS Region 9,Season onset,0.009726487671520507
CU-RHF_SEIRS,2010/2011,HHS Region 9,Season onset,0.008589352808074437
CU-RHF_SIRS,2010/2011,HHS Region 9,Season onset,0.007095232866936447
Delphi-BasisRegression,2010/2011,HHS Region 9,Season onset,0.012471009448901895
Delphi-DeltaDensity1,2010/2011,HHS Region 9,Season onset,0.01098294546002154
Delphi-DeltaDensity2,2010/2011,HHS Region 9,Season onset,0.3775588585696585
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,Season onset,0.005199810506912936
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,Season onset,0.004306952807821568
Delphi-Uniform,2010/2011,HHS Region 9,Season onset,0.0037300538657366344
FluOutlook-Mech,2010/2011,HHS Region 9,Season onset,0.0056602975109072
FluOutlook-MechAug,2010/2011,HHS Region 9,Season onset,0.012710704183003341
FluX-ARLR,2010/2011,HHS Region 9,Season onset,0.0037300538657366344
FluX-FluX_LSTM,2010/2011,HHS Region 9,Season onset,0.0896215872969227
LANL-DBMplus,2010/2011,HHS Region 9,Season onset,0.07654319229739376
Protea-Cheetah,2010/2011,HHS Region 9,Season onset,0.012269820563919051
Protea-Kudu,2010/2011,HHS Region 9,Season onset,0.004487067890951824
Protea-Springbok,2010/2011,HHS Region 9,Season onset,0.2186517528682372
ReichLab-KCDE_NB,2010/2011,HHS Region 9,Season onset,0.008934841098720515
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,Season onset,0.0064178857130867345
ReichLab-KDE,2010/2011,HHS Region 9,Season onset,0.004429365811690834
ReichLab-SARIMA1,2010/2011,HHS Region 9,Season onset,0.005098874416051585
ReichLab-SARIMA2,2010/2011,HHS Region 9,Season onset,0.0626828586042827
UA-EpiCos,2010/2011,HHS Region 9,Season onset,0.005703209046665765
CU-BMA,2010/2011,HHS Region 9,Season peak week,0.3276586742649928
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,Season peak week,0.006677135728588907
CU-EAKFC_SIRS,2010/2011,HHS Region 9,Season peak week,0.010268050459026895
CU-EKF_SEIRS,2010/2011,HHS Region 9,Season peak week,0.006904729534685598
CU-EKF_SIRS,2010/2011,HHS Region 9,Season peak week,0.009190330045152488
CU-RHF_SEIRS,2010/2011,HHS Region 9,Season peak week,0.006897190350887218
CU-RHF_SIRS,2010/2011,HHS Region 9,Season peak week,0.010336430859527762
Delphi-BasisRegression,2010/2011,HHS Region 9,Season peak week,0.024579919239870896
Delphi-DeltaDensity1,2010/2011,HHS Region 9,Season peak week,0.010304550420097825
Delphi-DeltaDensity2,2010/2011,HHS Region 9,Season peak week,0.008791471838815916
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,Season peak week,0.004473636064446362
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,Season peak week,0.0042065116235245345
Delphi-Uniform,2010/2011,HHS Region 9,Season peak week,0.0038219532501892416
FluOutlook-Mech,2010/2011,HHS Region 9,Season peak week,0.037400238517406884
FluOutlook-MechAug,2010/2011,HHS Region 9,Season peak week,0.23282964529930214
FluX-ARLR,2010/2011,HHS Region 9,Season peak week,0.0038219532501892416
FluX-FluX_LSTM,2010/2011,HHS Region 9,Season peak week,0.05510081091271744
LANL-DBMplus,2010/2011,HHS Region 9,Season peak week,0.029593665408462595
Protea-Cheetah,2010/2011,HHS Region 9,Season peak week,0.024516677704166503
Protea-Kudu,2010/2011,HHS Region 9,Season peak week,0.004389775328902842
Protea-Springbok,2010/2011,HHS Region 9,Season peak week,0.13583258503686044
ReichLab-KCDE_NB,2010/2011,HHS Region 9,Season peak week,0.005829834673167727
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,Season peak week,0.005651652621062552
ReichLab-KDE,2010/2011,HHS Region 9,Season peak week,0.004581631233200304
ReichLab-SARIMA1,2010/2011,HHS Region 9,Season peak week,0.005976902601471296
ReichLab-SARIMA2,2010/2011,HHS Region 9,Season peak week,0.015073188043828574
UA-EpiCos,2010/2011,HHS Region 9,Season peak week,0.005290855689454982
CU-BMA,2010/2011,HHS Region 9,Season peak percentage,0.039802484075067215
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,Season peak percentage,0.005982713487786325
CU-EAKFC_SIRS,2010/2011,HHS Region 9,Season peak percentage,0.005799584598816295
CU-EKF_SEIRS,2010/2011,HHS Region 9,Season peak percentage,0.005738312810736234
CU-EKF_SIRS,2010/2011,HHS Region 9,Season peak percentage,0.005532109483644958
CU-RHF_SEIRS,2010/2011,HHS Region 9,Season peak percentage,0.005272341260035691
CU-RHF_SIRS,2010/2011,HHS Region 9,Season peak percentage,0.005476074673927279
Delphi-BasisRegression,2010/2011,HHS Region 9,Season peak percentage,0.1575539016287191
Delphi-DeltaDensity1,2010/2011,HHS Region 9,Season peak percentage,0.01592029730748374
Delphi-DeltaDensity2,2010/2011,HHS Region 9,Season peak percentage,0.010285296122777676
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,Season peak percentage,0.005050297906345645
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,Season peak percentage,0.004350762018727777
Delphi-Uniform,2010/2011,HHS Region 9,Season peak percentage,0.00381455453236784
FluOutlook-Mech,2010/2011,HHS Region 9,Season peak percentage,0.06219737343097054
FluOutlook-MechAug,2010/2011,HHS Region 9,Season peak percentage,0.08847012897521135
FluX-ARLR,2010/2011,HHS Region 9,Season peak percentage,0.00381455453236784
FluX-FluX_LSTM,2010/2011,HHS Region 9,Season peak percentage,0.009289561246289043
LANL-DBMplus,2010/2011,HHS Region 9,Season peak percentage,0.21675540031383084
Protea-Cheetah,2010/2011,HHS Region 9,Season peak percentage,0.008081067456544811
Protea-Kudu,2010/2011,HHS Region 9,Season peak percentage,0.004654509681364237
Protea-Springbok,2010/2011,HHS Region 9,Season peak percentage,0.15190260082164897
ReichLab-KCDE_NB,2010/2011,HHS Region 9,Season peak percentage,0.00528321249957493
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,Season peak percentage,0.004752062883696283
ReichLab-KDE,2010/2011,HHS Region 9,Season peak percentage,0.004387428848547403
ReichLab-SARIMA1,2010/2011,HHS Region 9,Season peak percentage,0.00904179781178518
ReichLab-SARIMA2,2010/2011,HHS Region 9,Season peak percentage,0.007937236248947592
UA-EpiCos,2010/2011,HHS Region 9,Season peak percentage,0.15285433534278525
CU-BMA,2010/2011,HHS Region 9,1 wk ahead,0.007129301255473274
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,1 wk ahead,0.01284243049030799
CU-EAKFC_SIRS,2010/2011,HHS Region 9,1 wk ahead,0.012533170030393184
CU-EKF_SEIRS,2010/2011,HHS Region 9,1 wk ahead,0.012580062055060553
CU-EKF_SIRS,2010/2011,HHS Region 9,1 wk ahead,0.01271479575156084
CU-RHF_SEIRS,2010/2011,HHS Region 9,1 wk ahead,0.012443844490931498
CU-RHF_SIRS,2010/2011,HHS Region 9,1 wk ahead,0.012540653597084452
Delphi-BasisRegression,2010/2011,HHS Region 9,1 wk ahead,0.014959577337311378
Delphi-DeltaDensity1,2010/2011,HHS Region 9,1 wk ahead,0.16710426587197053
Delphi-DeltaDensity2,2010/2011,HHS Region 9,1 wk ahead,0.037373584158043476
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,1 wk ahead,0.006423409156104598
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,1 wk ahead,0.004564780963963677
Delphi-Uniform,2010/2011,HHS Region 9,1 wk ahead,0.0036257793946490955
FluOutlook-Mech,2010/2011,HHS Region 9,1 wk ahead,0.041837888447136054
FluOutlook-MechAug,2010/2011,HHS Region 9,1 wk ahead,0.1524370817653407
FluX-ARLR,2010/2011,HHS Region 9,1 wk ahead,0.006906323905436648
FluX-FluX_LSTM,2010/2011,HHS Region 9,1 wk ahead,0.005491890812480377
LANL-DBMplus,2010/2011,HHS Region 9,1 wk ahead,0.405815552951383
Protea-Cheetah,2010/2011,HHS Region 9,1 wk ahead,0.0171092516910464
Protea-Kudu,2010/2011,HHS Region 9,1 wk ahead,0.006198317561496771
Protea-Springbok,2010/2011,HHS Region 9,1 wk ahead,0.016299070032881655
ReichLab-KCDE_NB,2010/2011,HHS Region 9,1 wk ahead,0.005838027383574704
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,1 wk ahead,0.005805613973857968
ReichLab-KDE,2010/2011,HHS Region 9,1 wk ahead,0.004403218757960158
ReichLab-SARIMA1,2010/2011,HHS Region 9,1 wk ahead,0.004753209074359174
ReichLab-SARIMA2,2010/2011,HHS Region 9,1 wk ahead,0.004835804481675834
UA-EpiCos,2010/2011,HHS Region 9,1 wk ahead,0.005433094608516024
CU-BMA,2010/2011,HHS Region 9,2 wk ahead,0.027972747234421818
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,2 wk ahead,0.015319221977015672
CU-EAKFC_SIRS,2010/2011,HHS Region 9,2 wk ahead,0.02104000161451615
CU-EKF_SEIRS,2010/2011,HHS Region 9,2 wk ahead,0.044565237656392996
CU-EKF_SIRS,2010/2011,HHS Region 9,2 wk ahead,0.013208326103912349
CU-RHF_SEIRS,2010/2011,HHS Region 9,2 wk ahead,0.011667851317351907
CU-RHF_SIRS,2010/2011,HHS Region 9,2 wk ahead,0.029635873714165685
Delphi-BasisRegression,2010/2011,HHS Region 9,2 wk ahead,0.1365348754974284
Delphi-DeltaDensity1,2010/2011,HHS Region 9,2 wk ahead,0.24248359650714885
Delphi-DeltaDensity2,2010/2011,HHS Region 9,2 wk ahead,0.1053410275340865
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,2 wk ahead,0.004785631608159806
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,2 wk ahead,0.004870778953278875
Delphi-Uniform,2010/2011,HHS Region 9,2 wk ahead,0.003729018010183378
FluOutlook-Mech,2010/2011,HHS Region 9,2 wk ahead,0.00982721403647314
FluOutlook-MechAug,2010/2011,HHS Region 9,2 wk ahead,0.20118074349091242
FluX-ARLR,2010/2011,HHS Region 9,2 wk ahead,0.007114496933259398
FluX-FluX_LSTM,2010/2011,HHS Region 9,2 wk ahead,0.006393672763006013
LANL-DBMplus,2010/2011,HHS Region 9,2 wk ahead,0.006471137591859648
Protea-Cheetah,2010/2011,HHS Region 9,2 wk ahead,0.027907218637302285
Protea-Kudu,2010/2011,HHS Region 9,2 wk ahead,0.006046138326562722
Protea-Springbok,2010/2011,HHS Region 9,2 wk ahead,0.03841236661523264
ReichLab-KCDE_NB,2010/2011,HHS Region 9,2 wk ahead,0.007446332133659177
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,2 wk ahead,0.007446639165729157
ReichLab-KDE,2010/2011,HHS Region 9,2 wk ahead,0.004725521167432489
ReichLab-SARIMA1,2010/2011,HHS Region 9,2 wk ahead,0.005106949853559129
ReichLab-SARIMA2,2010/2011,HHS Region 9,2 wk ahead,0.0054895115477991184
UA-EpiCos,2010/2011,HHS Region 9,2 wk ahead,0.005277870009150139
CU-BMA,2010/2011,HHS Region 9,3 wk ahead,0.009068882568548372
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,3 wk ahead,0.008275937050876486
CU-EAKFC_SIRS,2010/2011,HHS Region 9,3 wk ahead,0.007610492758450499
CU-EKF_SEIRS,2010/2011,HHS Region 9,3 wk ahead,0.010761800395570984
CU-EKF_SIRS,2010/2011,HHS Region 9,3 wk ahead,0.009650074147725965
CU-RHF_SEIRS,2010/2011,HHS Region 9,3 wk ahead,0.01446111650018122
CU-RHF_SIRS,2010/2011,HHS Region 9,3 wk ahead,0.009102919020823849
Delphi-BasisRegression,2010/2011,HHS Region 9,3 wk ahead,0.23246279564620723
Delphi-DeltaDensity1,2010/2011,HHS Region 9,3 wk ahead,0.20977542513472938
Delphi-DeltaDensity2,2010/2011,HHS Region 9,3 wk ahead,0.09573027576605325
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,3 wk ahead,0.005406159002609468
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,3 wk ahead,0.0054301703310573254
Delphi-Uniform,2010/2011,HHS Region 9,3 wk ahead,0.003863691148152995
FluOutlook-Mech,2010/2011,HHS Region 9,3 wk ahead,0.0061200289887533505
FluOutlook-MechAug,2010/2011,HHS Region 9,3 wk ahead,0.23886651394154568
FluX-ARLR,2010/2011,HHS Region 9,3 wk ahead,0.00612565474523864
FluX-FluX_LSTM,2010/2011,HHS Region 9,3 wk ahead,0.007320683595643321
LANL-DBMplus,2010/2011,HHS Region 9,3 wk ahead,0.007062114970159753
Protea-Cheetah,2010/2011,HHS Region 9,3 wk ahead,0.030649425142261235
Protea-Kudu,2010/2011,HHS Region 9,3 wk ahead,0.007249917678587155
Protea-Springbok,2010/2011,HHS Region 9,3 wk ahead,0.030200287857425
ReichLab-KCDE_NB,2010/2011,HHS Region 9,3 wk ahead,0.011803566773050316
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,3 wk ahead,0.011796640605220973
ReichLab-KDE,2010/2011,HHS Region 9,3 wk ahead,0.005183504444398302
ReichLab-SARIMA1,2010/2011,HHS Region 9,3 wk ahead,0.005045159554524342
ReichLab-SARIMA2,2010/2011,HHS Region 9,3 wk ahead,0.0057247906125571625
UA-EpiCos,2010/2011,HHS Region 9,3 wk ahead,0.005251971619647837
CU-BMA,2010/2011,HHS Region 9,4 wk ahead,0.007411573066955965
CU-EAKFC_SEIRS,2010/2011,HHS Region 9,4 wk ahead,0.00617301144400276
CU-EAKFC_SIRS,2010/2011,HHS Region 9,4 wk ahead,0.007470719968035569
CU-EKF_SEIRS,2010/2011,HHS Region 9,4 wk ahead,0.006852068238546734
CU-EKF_SIRS,2010/2011,HHS Region 9,4 wk ahead,0.006967623848636902
CU-RHF_SEIRS,2010/2011,HHS Region 9,4 wk ahead,0.0070377402747922495
CU-RHF_SIRS,2010/2011,HHS Region 9,4 wk ahead,0.00762497977721029
Delphi-BasisRegression,2010/2011,HHS Region 9,4 wk ahead,0.32292711034782645
Delphi-DeltaDensity1,2010/2011,HHS Region 9,4 wk ahead,0.1585130828230484
Delphi-DeltaDensity2,2010/2011,HHS Region 9,4 wk ahead,0.11016603048442279
Delphi-EmpiricalFuture,2010/2011,HHS Region 9,4 wk ahead,0.006026008367481062
Delphi-EmpiricalTraj,2010/2011,HHS Region 9,4 wk ahead,0.006077161553732974
Delphi-Uniform,2010/2011,HHS Region 9,4 wk ahead,0.003991177619642044
FluOutlook-Mech,2010/2011,HHS Region 9,4 wk ahead,0.007604260169871718
FluOutlook-MechAug,2010/2011,HHS Region 9,4 wk ahead,0.163888159253792
FluX-ARLR,2010/2011,HHS Region 9,4 wk ahead,0.006211443267127944
FluX-FluX_LSTM,2010/2011,HHS Region 9,4 wk ahead,0.007985413032129421
LANL-DBMplus,2010/2011,HHS Region 9,4 wk ahead,0.0075501158041601305
Protea-Cheetah,2010/2011,HHS Region 9,4 wk ahead,0.026418485656126065
Protea-Kudu,2010/2011,HHS Region 9,4 wk ahead,0.009681025456839737
Protea-Springbok,2010/2011,HHS Region 9,4 wk ahead,0.029372809940207762
ReichLab-KCDE_NB,2010/2011,HHS Region 9,4 wk ahead,0.03651711743761803
ReichLab-KCDE_PHB,2010/2011,HHS Region 9,4 wk ahead,0.02564958243675002
ReichLab-KDE,2010/2011,HHS Region 9,4 wk ahead,0.005821070401981008
ReichLab-SARIMA1,2010/2011,HHS Region 9,4 wk ahead,0.005095974183363899
ReichLab-SARIMA2,2010/2011,HHS Region 9,4 wk ahead,0.005891100241905852
UA-EpiCos,2010/2011,HHS Region 9,4 wk ahead,0.00507515490379226
CU-BMA,2010/2011,HHS Region 10,Season onset,0.007674118103528575
CU-EAKFC_SEIRS,2010/2011,HHS Region 10,Season onset,0.03481266895062451
CU-EAKFC_SIRS,2010/2011,HHS Region 10,Season onset,0.009543437468070935
CU-EKF_SEIRS,2010/2011,HHS Region 10,Season onset,0.013461727996028287
CU-EKF_SIRS,2010/2011,HHS Region 10,Season onset,0.007544133089872412
CU-RHF_SEIRS,2010/2011,HHS Region 10,Season onset,0.009085875098963648
CU-RHF_SIRS,2010/2011,HHS Region 10,Season onset,0.007703535477331636
Delphi-BasisRegression,2010/2011,HHS Region 10,Season onset,0.0051851517014606194
Delphi-DeltaDensity1,2010/2011,HHS Region 10,Season onset,0.006385801941963825
